empathy,augmented_flag,rationales,first_rationale,longest_rationale
1,0,Yes. There will be more good things to come. Thats how you accept the end of a good thing.|,Yes. There will be more good things to come. Thats how you accept the end of a good thing.,Yes. There will be more good things to come. Thats how you accept the end of a good thing.
1,0,Hang in there my friend.|,Hang in there my friend.,Hang in there my friend.
0,0,,,
1,0,i just wish there was something we all could do..|,i just wish there was something we all could do..,i just wish there was something we all could do..
1,0,"Trust me, don't do it|know you wanna see blood; that's how I was too. But just don't, for me.|","Trust me, don't do it","know you wanna see blood; that's how I was too. But just don't, for me."
0,0,,,
0,0,,,
1,0,Keep faith.|,Keep faith.,Keep faith.
1,0,"Please don't cut yourself. You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would.|","Please don't cut yourself. You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would.","Please don't cut yourself. You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would."
1,0,"Whatever you do, don't beat yourself up, because I'm sure you're doing everything you reasonably can be right now. I hope tomorrow's okay.|","Whatever you do, don't beat yourself up, because I'm sure you're doing everything you reasonably can be right now. I hope tomorrow's okay.","Whatever you do, don't beat yourself up, because I'm sure you're doing everything you reasonably can be right now. I hope tomorrow's okay."
1,0,"I know birthdays can be awful when depressed, as I've had my fair share.|","I know birthdays can be awful when depressed, as I've had my fair share.","I know birthdays can be awful when depressed, as I've had my fair share."
0,0,,,
1,0,"One day at a time. No one is truly left with nothing, there must be something or someone that is worth another tomorrow|","One day at a time. No one is truly left with nothing, there must be something or someone that is worth another tomorrow","One day at a time. No one is truly left with nothing, there must be something or someone that is worth another tomorrow"
0,0,,,
1,0,I know how you feel.|,I know how you feel.,I know how you feel.
0,0,,,
1,0,"That's great to hear, bud. Just take it day by day, you're doing great.|","That's great to hear, bud. Just take it day by day, you're doing great.","That's great to hear, bud. Just take it day by day, you're doing great."
1,0,Sorry to hear that you're going through tough times OP.|,Sorry to hear that you're going through tough times OP.,Sorry to hear that you're going through tough times OP.
1,0,I know how you feel.|,I know how you feel.,I know how you feel.
0,0,,,
0,0,,,
1,0,Hi AJ! glad to meet ya! Welcome to the sub|,Hi AJ! glad to meet ya! Welcome to the sub,Hi AJ! glad to meet ya! Welcome to the sub
0,0,,,
1,0,"Sorry, it's hard. I hated it.|","Sorry, it's hard. I hated it.","Sorry, it's hard. I hated it."
1,0,I feel you|,I feel you,I feel you
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,I totally agree|It's nice to know you aren't alone.|,I totally agree,It's nice to know you aren't alone.
0,0,,,
1,0,We absolutely want to hear how you're feeling on this sub|,We absolutely want to hear how you're feeling on this sub,We absolutely want to hear how you're feeling on this sub
1,0,if you would like to talk feel free to send me a PM hun|,if you would like to talk feel free to send me a PM hun,if you would like to talk feel free to send me a PM hun
0,0,,,
1,0,Im all ears and you can tell me anything. Just shoot me a PM|,Im all ears and you can tell me anything. Just shoot me a PM,Im all ears and you can tell me anything. Just shoot me a PM
0,0,,,
1,0,"no, never. seeking a therapist is supposed to help you stop thinking like that. i think its good to seek a therapist, especially if you're highly suicidal.|","no, never. seeking a therapist is supposed to help you stop thinking like that. i think its good to seek a therapist, especially if you're highly suicidal.","no, never. seeking a therapist is supposed to help you stop thinking like that. i think its good to seek a therapist, especially if you're highly suicidal."
0,0,,,
1,0,I'll offer some advice and help!|,I'll offer some advice and help!,I'll offer some advice and help!
0,0,,,
1,0,Please reach out if you like to talk :) Dao from CA|,Please reach out if you like to talk :) Dao from CA,Please reach out if you like to talk :) Dao from CA
1,0,You are not alone. Just remember that.|,You are not alone. Just remember that.,You are not alone. Just remember that.
1,0,im sorry i couldn't help more and hope you get better|,im sorry i couldn't help more and hope you get better,im sorry i couldn't help more and hope you get better
1,0,"you forgot, you still have yourself. you're not worthless just because you don't have any money. don't stay for your brothers. stay for yourself.|so stay the fuck alive, and make them notice you because you deserve to be noticed.|","you forgot, you still have yourself. you're not worthless just because you don't have any money. don't stay for your brothers. stay for yourself.","you forgot, you still have yourself. you're not worthless just because you don't have any money. don't stay for your brothers. stay for yourself."
0,0,,,
